Temp,Humidity,Lower Light State,Middle Light State,Exhaust Fan State,Breeze Fan State,Heater State,Datetime
75.56,38.6,1,1,0,0,0,11:30:00 01/05/21 MST
75.74,38.3,1,1,0,0,0,11:40:00 01/05/21 MST
75.56,37.0,1,1,0,0,0,11:50:00 01/05/21 MST
75.92,38.1,1,1,0,0,0,12:00:00 01/05/21 MST
75.2,35.5,1,1,0,0,0,12:10:00 01/05/21 MST
75.74,35.3,1,1,0,0,0,12:20:00 01/05/21 MST
76.28,36.8,1,1,0,0,0,12:30:00 01/05/21 MST
76.28,38.6,1,1,0,0,0,12:40:00 01/05/21 MST
76.28,35.0,1,1,0,0,0,12:50:00 01/05/21 MST
76.82,35.6,1,1,0,0,0,13:00:00 01/05/21 MST
76.82,39.1,1,1,0,0,0,13:10:00 01/05/21 MST
76.82,36.2,1,1,0,0,0,13:20:00 01/05/21 MST
77.36,35.5,1,1,0,0,0,13:30:00 01/05/21 MST
77.18,36.3,1,1,0,0,0,13:40:00 01/05/21 MST
76.82,37.1,1,1,0,0,0,13:50:00 01/05/21 MST
77.18,36.5,0,0,0,0,0,14:00:00 01/05/21 MST
73.22,26.1,0,0,0,1,1,14:10:00 01/05/21 MST
74.12,28.8,0,0,0,1,1,14:20:00 01/05/21 MST
74.66,23.4,0,0,0,1,1,14:30:00 01/05/21 MST
75.92,24.3,0,0,0,0,0,14:40:00 01/05/21 MST
74.3,24.4,0,0,0,1,1,14:50:00 01/05/21 MST
74.48,23.8,0,0,0,1,1,15:00:00 01/05/21 MST
74.3,28.1,0,0,0,1,1,15:10:00 01/05/21 MST
75.56,22.9,0,0,0,0,0,15:20:00 01/05/21 MST
74.3,25.1,0,0,0,1,1,15:30:00 01/05/21 MST
74.66,27.6,0,0,0,1,1,15:40:00 01/05/21 MST
74.48,23.0,0,0,0,1,1,15:50:00 01/05/21 MST
73.76,28.0,0,0,0,1,1,16:00:00 01/05/21 MST
73.22,28.4,0,0,0,1,1,16:10:00 01/05/21 MST
74.12,23.5,0,0,0,1,1,16:20:00 01/05/21 MST
73.94,27.6,0,0,0,1,1,16:30:00 01/05/21 MST
74.12,21.4,0,0,0,1,1,16:40:00 01/05/21 MST
73.94,26.9,0,0,0,1,1,16:50:00 01/05/21 MST
73.22,27.4,0,0,0,1,1,17:00:00 01/05/21 MST
73.94,22.6,0,0,0,1,1,17:10:00 01/05/21 MST
74.3,26.8,0,0,0,1,1,17:20:00 01/05/21 MST
73.22,28.0,0,0,0,1,1,17:30:00 01/05/21 MST
74.12,22.6,0,0,0,1,1,17:40:00 01/05/21 MST
74.12,26.2,0,0,0,1,1,17:50:00 01/05/21 MST
75.2,20.6,0,0,0,0,0,18:00:00 01/05/21 MST
73.94,23.3,0,0,0,1,1,18:10:00 01/05/21 MST
73.04,24.6,0,0,0,1,1,18:20:00 01/05/21 MST
73.94,21.9,0,0,0,1,1,18:30:00 01/05/21 MST
73.22,26.7,0,0,0,1,1,18:40:00 01/05/21 MST
75.56,21.0,0,0,0,0,0,18:50:00 01/05/21 MST
73.22,23.3,0,0,0,1,1,19:00:00 01/05/21 MST
73.4,27.2,0,0,0,1,1,19:10:00 01/05/21 MST
73.76,22.2,0,0,0,1,1,19:20:00 01/05/21 MST
73.94,26.8,0,0,0,1,1,19:30:00 01/05/21 MST
75.2,21.2,0,0,0,0,0,19:40:00 01/05/21 MST
73.76,23.5,0,0,0,1,1,19:50:00 01/05/21 MST
73.76,27.2,1,1,0,1,1,20:00:00 01/05/21 MST
76.82,28.5,1,1,0,0,0,20:10:00 01/05/21 MST
75.38,34.0,1,1,0,0,0,20:20:00 01/05/21 MST
76.1,35.5,1,1,0,0,0,20:30:00 01/05/21 MST
76.1,38.3,1,1,0,0,0,20:40:00 01/05/21 MST
76.1,39.1,1,1,0,0,0,20:50:00 01/05/21 MST
76.46,37.1,1,1,0,0,0,21:00:00 01/05/21 MST
76.1,39.9,1,1,0,0,0,21:10:00 01/05/21 MST
76.28,39.6,1,1,0,0,0,21:20:00 01/05/21 MST
76.28,39.0,1,1,0,0,0,21:30:00 01/05/21 MST
75.92,40.5,1,1,0,0,0,21:40:00 01/05/21 MST
76.28,39.0,1,1,0,0,0,21:50:00 01/05/21 MST
75.92,41.6,1,1,0,0,0,22:00:00 01/05/21 MST
75.92,39.6,1,1,0,0,0,22:10:00 01/05/21 MST
76.1,38.4,1,1,0,0,0,22:20:00 01/05/21 MST
75.92,39.4,1,1,0,0,0,22:30:00 01/05/21 MST
75.74,38.5,1,1,0,0,0,22:40:00 01/05/21 MST
75.74,40.5,1,1,0,0,0,22:50:00 01/05/21 MST
75.56,39.0,1,1,0,0,0,23:00:00 01/05/21 MST
75.74,39.3,1,1,0,0,0,23:10:00 01/05/21 MST
69.08,30.3,1,1,0,1,1,23:20:00 01/05/21 MST
77.9,31.7,1,1,0,0,0,23:30:00 01/05/21 MST
76.28,34.9,1,1,0,0,0,23:40:00 01/05/21 MST
76.1,35.9,1,1,0,0,0,23:50:00 01/05/21 MST
75.56,37.2,1,1,0,0,0,00:00:00 01/06/21 MST
75.38,38.0,1,1,0,0,0,00:10:00 01/06/21 MST
75.38,37.7,1,1,0,0,0,00:20:00 01/06/21 MST
75.02,38.1,1,1,0,0,0,00:30:00 01/06/21 MST
78.08,25.6,1,1,0,0,0,00:40:00 01/06/21 MST
76.1,34.8,1,1,0,0,0,00:50:00 01/06/21 MST
75.2,40.7,1,1,0,0,0,01:00:00 01/06/21 MST
75.02,37.5,1,1,0,0,0,01:10:00 01/06/21 MST
74.66,39.0,1,1,0,1,1,01:20:00 01/06/21 MST
77.18,33.4,1,1,0,0,0,01:30:00 01/06/21 MST
75.56,37.5,1,1,0,0,0,01:40:00 01/06/21 MST
74.66,37.8,1,1,0,1,1,01:50:00 01/06/21 MST
77.54,32.4,1,1,0,0,0,02:00:00 01/06/21 MST
75.2,36.2,1,1,0,0,0,02:10:00 01/06/21 MST
74.48,37.9,1,1,0,1,1,02:20:00 01/06/21 MST
77.54,32.6,1,1,0,0,0,02:30:00 01/06/21 MST
74.84,37.9,1,1,0,1,1,02:40:00 01/06/21 MST
76.82,33.8,1,1,0,0,0,02:50:00 01/06/21 MST
75.02,36.7,1,1,0,0,0,03:00:00 01/06/21 MST
75.92,25.3,1,1,0,0,0,03:10:00 01/06/21 MST
74.66,37.6,1,1,0,1,1,03:20:00 01/06/21 MST
77.18,34.4,1,1,0,0,0,03:30:00 01/06/21 MST
74.66,36.6,1,1,0,1,1,03:40:00 01/06/21 MST
77.54,33.6,1,1,0,0,0,03:50:00 01/06/21 MST
74.66,38.2,1,1,0,1,1,04:00:00 01/06/21 MST
75.56,35.8,1,1,0,0,0,04:10:00 01/06/21 MST
77.36,25.1,1,1,0,0,0,04:20:00 01/06/21 MST
75.2,37.1,1,1,0,0,0,04:30:00 01/06/21 MST
77.9,25.0,1,1,0,0,0,04:40:00 01/06/21 MST
75.2,37.2,1,1,0,0,0,04:50:00 01/06/21 MST
75.92,25.5,1,1,0,0,0,05:00:00 01/06/21 MST
74.84,35.9,1,1,0,1,1,05:10:00 01/06/21 MST
76.28,35.2,1,1,0,0,0,05:20:00 01/06/21 MST
77.72,25.0,1,1,0,0,0,05:30:00 01/06/21 MST
75.2,38.8,1,1,0,0,0,05:40:00 01/06/21 MST
75.74,24.9,1,1,0,0,0,05:50:00 01/06/21 MST
74.12,36.9,1,1,0,1,1,06:00:00 01/06/21 MST
76.46,33.8,1,1,0,0,0,06:10:00 01/06/21 MST
76.46,24.7,1,1,0,0,0,06:20:00 01/06/21 MST
74.66,37.9,1,1,0,1,1,06:30:00 01/06/21 MST
76.1,34.4,1,1,0,0,0,06:40:00 01/06/21 MST
77.54,25.0,1,1,0,0,0,06:50:00 01/06/21 MST
75.02,35.8,1,1,0,0,0,07:00:00 01/06/21 MST
75.56,24.5,1,1,0,0,0,07:10:00 01/06/21 MST
78.44,24.4,1,1,0,0,0,07:20:00 01/06/21 MST
75.38,36.0,1,1,0,0,0,07:30:00 01/06/21 MST
75.56,24.4,1,1,0,0,0,07:40:00 01/06/21 MST
73.76,38.4,1,1,0,1,1,07:50:00 01/06/21 MST
77.36,32.9,1,1,0,0,0,08:00:00 01/06/21 MST
73.94,39.4,1,1,0,1,1,08:10:00 01/06/21 MST
75.2,34.9,1,1,0,0,0,08:20:00 01/06/21 MST
77.9,24.0,1,1,0,0,0,08:30:00 01/06/21 MST
75.02,35.5,1,1,0,0,0,08:40:00 01/06/21 MST
76.28,24.3,1,1,0,0,0,08:50:00 01/06/21 MST
70.7,26.4,1,1,0,1,1,09:00:00 01/06/21 MST
74.84,30.2,1,1,0,1,1,09:10:00 01/06/21 MST
76.1,29.6,1,1,0,0,0,09:20:00 01/06/21 MST
77.36,23.0,1,1,0,0,0,09:30:00 01/06/21 MST
74.84,34.3,1,1,0,1,1,09:40:00 01/06/21 MST
76.1,29.7,1,1,0,0,0,09:50:00 01/06/21 MST
77.18,22.9,1,1,0,0,0,10:00:00 01/06/21 MST
74.66,32.2,1,1,0,1,1,10:10:00 01/06/21 MST
77.18,30.3,1,1,0,0,0,10:20:00 01/06/21 MST
74.66,35.4,1,1,0,1,1,10:30:00 01/06/21 MST
74.84,30.7,1,1,0,1,1,10:40:00 01/06/21 MST
77.18,28.4,1,1,0,0,0,10:50:00 01/06/21 MST
74.3,36.5,1,1,0,1,1,11:00:00 01/06/21 MST
74.66,30.0,1,1,0,1,1,11:10:00 01/06/21 MST
77.36,29.9,1,1,0,0,0,11:20:00 01/06/21 MST
74.48,36.6,1,1,0,1,1,11:30:00 01/06/21 MST
74.48,31.1,1,1,0,1,1,11:40:00 01/06/21 MST
77.36,29.8,1,1,0,0,0,11:50:00 01/06/21 MST
74.48,34.8,1,1,0,1,1,12:00:00 01/06/21 MST
74.84,30.3,1,1,0,1,1,12:10:00 01/06/21 MST
77.72,30.5,1,1,0,0,0,12:20:00 01/06/21 MST
75.02,35.2,1,1,0,0,0,12:30:00 01/06/21 MST
77.54,24.2,1,1,0,0,0,12:40:00 01/06/21 MST
75.74,36.7,1,1,0,0,0,12:50:00 01/06/21 MST
74.66,40.1,1,1,0,1,1,13:00:00 01/06/21 MST
75.56,31.3,1,1,0,0,0,13:10:00 01/06/21 MST
78.08,23.5,1,1,0,0,0,13:20:00 01/06/21 MST
72.5,28.9,1,1,0,1,1,13:30:00 01/06/21 MST
76.64,29.9,1,1,0,0,0,13:40:00 01/06/21 MST
75.38,34.8,1,1,0,0,0,13:50:00 01/06/21 MST
74.84,37.9,0,0,0,1,1,14:00:00 01/06/21 MST
72.86,30.3,0,0,0,1,1,14:10:00 01/06/21 MST
72.14,29.5,0,0,0,1,1,14:20:00 01/06/21 MST
74.3,23.2,0,0,0,1,1,14:30:00 01/06/21 MST
73.04,27.5,0,0,0,1,1,14:40:00 01/06/21 MST
73.94,21.9,0,0,0,1,1,14:50:00 01/06/21 MST
77.18,21.6,0,0,0,0,0,15:00:00 01/06/21 MST
75.02,22.4,0,0,0,0,0,15:10:00 01/06/21 MST
72.14,23.0,0,0,0,1,1,15:20:00 01/06/21 MST
77.72,21.1,0,0,0,0,0,15:30:00 01/06/21 MST
75.02,21.9,0,0,0,0,0,15:40:00 01/06/21 MST
72.14,22.4,0,0,0,1,1,15:50:00 01/06/21 MST
77.9,19.7,0,0,0,0,0,16:00:00 01/06/21 MST
74.12,21.6,0,0,0,1,1,16:10:00 01/06/21 MST
74.48,21.2,0,0,0,1,1,16:20:00 01/06/21 MST
73.4,26.6,0,0,0,1,1,16:30:00 01/06/21 MST
72.86,26.9,0,0,0,1,1,16:40:00 01/06/21 MST
73.76,21.9,0,0,0,1,1,16:50:00 01/06/21 MST
72.68,27.0,0,0,0,1,1,17:00:00 01/06/21 MST
71.78,28.4,0,0,0,1,1,17:10:00 01/06/21 MST
74.12,22.0,0,0,0,1,1,17:20:00 01/06/21 MST
73.22,26.7,0,0,0,1,1,17:30:00 01/06/21 MST
71.78,28.7,0,0,0,1,1,17:40:00 01/06/21 MST
73.76,22.0,0,0,0,1,1,17:50:00 01/06/21 MST
72.68,27.4,0,0,0,1,1,18:00:00 01/06/21 MST
73.94,20.3,0,0,0,1,1,18:10:00 01/06/21 MST
76.1,20.7,0,0,0,0,0,18:20:00 01/06/21 MST
75.38,21.3,0,0,0,0,0,18:30:00 01/06/21 MST
72.5,22.3,0,0,0,1,1,18:40:00 01/06/21 MST
76.1,21.2,0,0,0,0,0,18:50:00 01/06/21 MST
74.66,21.7,0,0,0,1,1,19:00:00 01/06/21 MST
73.4,21.2,0,0,0,1,1,19:10:00 01/06/21 MST
71.6,27.8,0,0,0,1,1,19:20:00 01/06/21 MST
75.2,20.7,0,0,0,0,0,19:30:00 01/06/21 MST
73.4,22.8,0,0,0,1,1,19:40:00 01/06/21 MST
72.14,28.4,0,0,0,1,1,19:50:00 01/06/21 MST
73.4,21.2,1,1,0,1,1,20:00:00 01/06/21 MST
75.56,28.0,1,1,0,0,0,20:10:00 01/06/21 MST
78.08,22.5,1,1,0,0,0,20:20:00 01/06/21 MST
74.84,36.0,1,1,0,1,1,20:30:00 01/06/21 MST
77.0,31.4,1,1,0,0,0,20:40:00 01/06/21 MST
74.84,35.8,1,1,0,1,1,20:50:00 01/06/21 MST
75.56,33.2,1,1,0,0,0,21:00:00 01/06/21 MST
78.62,23.9,1,1,0,0,0,21:10:00 01/06/21 MST
75.74,34.7,1,1,0,0,0,21:20:00 01/06/21 MST
78.62,24.6,1,1,0,0,0,21:30:00 01/06/21 MST
75.92,34.3,1,1,0,0,0,21:40:00 01/06/21 MST
74.66,37.7,1,1,0,1,1,21:50:00 01/06/21 MST
75.74,31.6,1,1,0,0,0,22:00:00 01/06/21 MST
74.84,36.8,1,1,0,1,1,22:10:00 01/06/21 MST
75.74,30.9,1,1,0,0,0,22:20:00 01/06/21 MST
78.62,24.0,1,1,0,0,0,22:30:00 01/06/21 MST
75.56,35.2,1,1,0,0,0,22:40:00 01/06/21 MST
77.18,24.5,1,1,0,0,0,22:50:00 01/06/21 MST
75.38,34.4,1,1,0,0,0,23:00:00 01/06/21 MST
75.02,24.4,1,1,0,0,0,23:10:00 01/06/21 MST
78.62,24.2,1,1,0,0,0,23:20:00 01/06/21 MST
75.92,33.1,1,1,0,0,0,23:30:00 01/06/21 MST
74.3,36.5,1,1,0,1,1,23:40:00 01/06/21 MST
75.56,30.0,1,1,0,0,0,23:50:00 01/06/21 MST
77.54,23.9,1,1,0,0,0,00:00:00 01/07/21 MST
74.48,34.1,1,1,0,1,1,00:10:00 01/07/21 MST
77.0,30.0,1,1,0,0,0,00:20:00 01/07/21 MST
74.48,35.1,1,1,0,1,1,00:30:00 01/07/21 MST
74.84,31.8,1,1,0,1,1,00:40:00 01/07/21 MST
77.72,29.3,1,1,0,0,0,00:50:00 01/07/21 MST
74.66,35.4,1,1,0,1,1,01:00:00 01/07/21 MST
74.84,31.7,1,1,0,1,1,01:10:00 01/07/21 MST
78.08,30.0,1,1,0,0,0,01:20:00 01/07/21 MST
74.84,35.1,1,1,0,1,1,01:30:00 01/07/21 MST
74.84,31.6,1,1,0,1,1,01:40:00 01/07/21 MST
77.54,29.6,1,1,0,0,0,01:50:00 01/07/21 MST
74.84,37.1,1,1,0,1,1,02:00:00 01/07/21 MST
74.66,30.4,1,1,0,1,1,02:10:00 01/07/21 MST
77.72,30.0,1,1,0,0,0,02:20:00 01/07/21 MST
74.66,36.8,1,1,0,1,1,02:30:00 01/07/21 MST
75.02,31.4,1,1,0,0,0,02:40:00 01/07/21 MST
78.44,24.5,1,1,0,0,0,02:50:00 01/07/21 MST
75.02,36.4,1,1,0,0,0,03:00:00 01/07/21 MST
76.46,25.1,1,1,0,0,0,03:10:00 01/07/21 MST
74.66,35.4,1,1,0,1,1,03:20:00 01/07/21 MST
75.38,32.0,1,1,0,0,0,03:30:00 01/07/21 MST
78.26,24.8,1,1,0,0,0,03:40:00 01/07/21 MST
75.02,34.9,1,1,0,0,0,03:50:00 01/07/21 MST
75.56,25.0,1,1,0,0,0,04:00:00 01/07/21 MST
78.8,24.5,1,1,0,0,0,04:10:00 01/07/21 MST
75.2,36.4,1,1,0,0,0,04:20:00 01/07/21 MST
75.74,24.7,1,1,0,0,0,04:30:00 01/07/21 MST
74.12,34.8,1,1,0,1,1,04:40:00 01/07/21 MST
75.74,34.4,1,1,0,0,0,04:50:00 01/07/21 MST
77.36,25.3,1,1,0,0,0,05:00:00 01/07/21 MST
74.84,36.5,1,1,0,1,1,05:10:00 01/07/21 MST
74.84,32.5,1,1,0,1,1,05:20:00 01/07/21 MST
77.0,32.9,1,1,0,0,0,05:30:00 01/07/21 MST
76.28,24.0,1,1,0,0,0,05:40:00 01/07/21 MST
74.12,34.5,1,1,0,1,1,05:50:00 01/07/21 MST
77.9,32.0,1,1,0,0,0,06:00:00 01/07/21 MST
74.66,38.9,1,1,0,1,1,06:10:00 01/07/21 MST
74.48,33.0,1,1,0,1,1,06:20:00 01/07/21 MST
77.72,32.1,1,1,0,0,0,06:30:00 01/07/21 MST
74.48,36.3,1,1,0,1,1,06:40:00 01/07/21 MST
74.48,34.9,1,1,0,1,1,06:50:00 01/07/21 MST
77.36,31.3,1,1,0,0,0,07:00:00 01/07/21 MST
74.12,36.2,1,1,0,1,1,07:10:00 01/07/21 MST
74.48,34.0,1,1,0,1,1,07:20:00 01/07/21 MST
77.18,30.4,1,1,0,0,0,07:30:00 01/07/21 MST
73.94,38.8,1,1,0,1,1,07:40:00 01/07/21 MST
74.66,33.1,1,1,0,1,1,07:50:00 01/07/21 MST
77.54,32.3,1,1,0,0,0,08:00:00 01/07/21 MST
74.12,36.2,1,1,0,1,1,08:10:00 01/07/21 MST
74.48,31.7,1,1,0,1,1,08:20:00 01/07/21 MST
77.54,30.9,1,1,0,0,0,08:30:00 01/07/21 MST
74.12,36.7,1,1,0,1,1,08:40:00 01/07/21 MST
74.12,31.8,1,1,0,1,1,08:50:00 01/07/21 MST
77.0,30.2,1,1,0,0,0,09:00:00 01/07/21 MST
76.1,22.8,1,1,0,0,0,09:10:00 01/07/21 MST
78.44,23.5,1,1,0,0,0,09:20:00 01/07/21 MST
74.84,34.4,1,1,0,1,1,09:30:00 01/07/21 MST
75.2,30.3,1,1,0,0,0,09:40:00 01/07/21 MST
78.62,23.6,1,1,0,0,0,09:50:00 01/07/21 MST
75.02,33.7,1,1,0,0,0,10:00:00 01/07/21 MST
75.74,23.3,1,1,0,0,0,10:10:00 01/07/21 MST
74.12,34.0,1,1,0,1,1,10:20:00 01/07/21 MST
75.74,31.1,1,1,0,0,0,10:30:00 01/07/21 MST
75.56,23.0,1,1,0,0,0,10:40:00 01/07/21 MST
79.16,23.4,1,1,0,0,0,10:50:00 01/07/21 MST
75.2,33.7,1,1,0,0,0,11:00:00 01/07/21 MST
75.74,23.1,1,1,0,0,0,11:10:00 01/07/21 MST
79.16,23.3,1,1,0,0,0,11:20:00 01/07/21 MST
75.74,32.5,1,1,0,0,0,11:30:00 01/07/21 MST
75.74,23.3,1,1,0,0,0,11:40:00 01/07/21 MST
74.12,34.3,1,1,0,1,1,11:50:00 01/07/21 MST
76.64,30.4,1,1,0,0,0,12:00:00 01/07/21 MST
76.46,24.2,1,1,0,0,0,12:10:00 01/07/21 MST
75.38,34.3,1,1,0,0,0,12:20:00 01/07/21 MST
74.66,36.5,1,1,0,1,1,12:30:00 01/07/21 MST
76.1,31.6,1,1,0,0,0,12:40:00 01/07/21 MST
75.02,35.8,1,1,0,0,0,12:50:00 01/07/21 MST
74.84,36.3,1,1,0,1,1,13:00:00 01/07/21 MST
75.74,31.7,1,1,0,0,0,13:10:00 01/07/21 MST
75.2,38.2,1,1,0,0,0,13:20:00 01/07/21 MST
75.38,36.9,1,1,0,0,0,13:30:00 01/07/21 MST
65.84,24.5,1,1,0,1,1,13:40:00 01/07/21 MST
69.8,27.0,1,1,0,1,1,13:50:00 01/07/21 MST
65.48,25.0,0,0,0,1,1,14:00:00 01/07/21 MST
76.64,24.3,0,0,0,0,0,14:10:00 01/07/21 MST
73.94,24.7,0,0,0,1,1,14:20:00 01/07/21 MST
73.94,24.7,0,0,0,1,1,14:30:00 01/07/21 MST
73.76,29.4,0,0,0,1,1,14:40:00 01/07/21 MST
74.84,23.8,0,0,0,1,1,14:50:00 01/07/21 MST
74.84,24.8,0,0,0,1,1,15:00:00 01/07/21 MST
73.22,29.8,0,0,0,1,1,15:10:00 01/07/21 MST
73.58,25.0,0,0,0,1,1,15:20:00 01/07/21 MST
73.4,29.8,0,0,0,1,1,15:30:00 01/07/21 MST
75.56,22.9,0,0,0,0,0,15:40:00 01/07/21 MST
72.5,25.7,0,0,0,1,1,15:50:00 01/07/21 MST
76.82,23.4,0,0,0,0,0,16:00:00 01/07/21 MST
73.4,24.8,0,0,0,1,1,16:10:00 01/07/21 MST
75.74,24.5,0,0,0,0,0,16:20:00 01/07/21 MST
74.12,25.1,0,0,0,1,1,16:30:00 01/07/21 MST
74.12,24.1,0,0,0,1,1,16:40:00 01/07/21 MST
73.4,29.8,0,0,0,1,1,16:50:00 01/07/21 MST
75.74,23.5,0,0,0,0,0,17:00:00 01/07/21 MST
73.04,25.9,0,0,0,1,1,17:10:00 01/07/21 MST
72.68,30.2,0,0,0,1,1,17:20:00 01/07/21 MST
73.58,24.1,0,0,0,1,1,17:30:00 01/07/21 MST
76.1,24.3,0,0,0,0,0,17:40:00 01/07/21 MST
74.12,24.8,0,0,0,1,1,17:50:00 01/07/21 MST
73.94,24.0,0,0,0,1,1,18:00:00 01/07/21 MST
72.5,30.0,0,0,0,1,1,18:10:00 01/07/21 MST
74.3,23.8,0,0,0,1,1,18:20:00 01/07/21 MST
75.02,24.6,0,0,0,0,0,18:30:00 01/07/21 MST
73.76,25.2,0,0,0,1,1,18:40:00 01/07/21 MST
73.76,24.0,0,0,0,1,1,18:50:00 01/07/21 MST
76.82,23.7,0,0,0,0,0,19:00:00 01/07/21 MST
74.12,24.6,0,0,0,1,1,19:10:00 01/07/21 MST
73.76,24.0,0,0,0,1,1,19:20:00 01/07/21 MST
72.86,30.5,0,0,0,1,1,19:30:00 01/07/21 MST
75.2,23.6,0,0,0,0,0,19:40:00 01/07/21 MST
72.5,26.1,0,0,0,1,1,19:50:00 01/07/21 MST
72.86,30.5,1,1,0,1,1,20:00:00 01/07/21 MST
77.0,32.0,1,1,0,0,0,20:10:00 01/07/21 MST
74.48,40.6,1,1,0,1,1,20:20:00 01/07/21 MST
77.9,36.8,1,1,0,0,0,20:30:00 01/07/21 MST
75.38,39.9,1,1,0,0,0,20:40:00 01/07/21 MST
77.72,26.0,1,1,0,0,0,20:50:00 01/07/21 MST
75.92,40.8,1,1,0,0,0,21:00:00 01/07/21 MST
74.84,42.1,1,1,0,1,1,21:10:00 01/07/21 MST
75.92,37.8,1,1,0,0,0,21:20:00 01/07/21 MST
74.66,40.8,1,1,0,1,1,21:30:00 01/07/21 MST
76.82,36.1,1,1,0,0,0,21:40:00 01/07/21 MST
74.66,40.8,1,1,0,1,1,21:50:00 01/07/21 MST
76.82,35.6,1,1,0,0,0,22:00:00 01/07/21 MST
74.48,41.2,1,1,0,1,1,22:10:00 01/07/21 MST
76.82,36.2,1,1,0,0,0,22:20:00 01/07/21 MST
74.66,42.7,1,1,0,1,1,22:30:00 01/07/21 MST
77.54,37.9,1,1,0,0,0,22:40:00 01/07/21 MST
75.02,41.1,1,1,0,0,0,22:50:00 01/07/21 MST
77.72,26.4,1,1,0,0,0,23:00:00 01/07/21 MST
75.38,40.0,1,1,0,0,0,23:10:00 01/07/21 MST
77.72,26.3,1,1,0,0,0,23:20:00 01/07/21 MST
75.56,38.9,1,1,0,0,0,23:30:00 01/07/21 MST
76.64,25.5,1,1,0,0,0,23:40:00 01/07/21 MST
74.3,39.3,1,1,0,1,1,23:50:00 01/07/21 MST
76.28,37.2,1,1,0,0,0,00:00:00 01/08/21 MST
77.54,26.0,1,1,0,0,0,00:10:00 01/08/21 MST
75.92,28.0,1,1,0,0,0,00:20:00 01/08/21 MST
73.76,41.3,1,1,0,1,1,00:30:00 01/08/21 MST
75.2,40.2,1,1,0,0,0,00:40:00 01/08/21 MST
77.18,29.1,1,1,0,0,0,00:50:00 01/08/21 MST
74.66,40.4,1,1,0,1,1,01:00:00 01/08/21 MST
74.66,40.1,1,1,0,1,1,01:10:00 01/08/21 MST
76.1,40.5,1,1,0,0,0,01:20:00 01/08/21 MST
75.74,28.0,1,1,0,0,0,01:30:00 01/08/21 MST
76.64,28.9,1,1,0,0,0,01:40:00 01/08/21 MST
74.12,40.8,1,1,0,1,1,01:50:00 01/08/21 MST
74.48,40.7,1,1,0,1,1,02:00:00 01/08/21 MST
77.0,40.9,1,1,0,0,0,02:10:00 01/08/21 MST
76.1,27.8,1,1,0,0,0,02:20:00 01/08/21 MST
77.0,29.1,1,1,0,0,0,02:30:00 01/08/21 MST
74.3,39.0,1,1,0,1,1,02:40:00 01/08/21 MST
74.84,40.9,1,1,0,1,1,02:50:00 01/08/21 MST
75.74,38.5,1,1,0,0,0,03:00:00 01/08/21 MST
76.46,28.1,1,1,0,0,0,03:10:00 01/08/21 MST
73.22,42.9,1,1,0,1,1,03:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,03:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,03:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,03:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,04:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,05:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,06:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,07:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,08:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,09:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,09:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,09:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,09:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,09:40:00 01/08/21 MST
